"qty_biological_replicates","tool","accuracy","precision","recall","specificity","SDND"
5,"edgeR",10,0.88567101036743,0.944218792309775,0.455281368324847,0.993275445583339
6,"edgeR",10,0.896821873449456,0.941008563273073,0.516516516516517,0.991904419925573
7,"edgeR",10,0.904421173582639,0.950439288127957,0.550855203029116,0.99281843703075
8,"edgeR",10,0.911132582978612,0.961205028175119,0.579057318187753,0.994156819220474
9,"edgeR",10,0.918314052176638,0.974848040243136,0.60725943334639,0.996082783834955
10,"edgeR",10,0.923719739900243,0.970974155069583,0.63768115942029,0.995234053665861
15,"edgeR",10,0.930666179197242,0.937259699405802,0.700221961091526,0.988280994972906
3,"DEGRE-BON",20,0.857284621210143,0.744538564422648,0.436088262175219,0.962590585623817
2,"DEGRE-BON",20,0.846185986995012,0.708657702288276,0.392218305261784,0.959685316968075
4,"DEGRE-BON",20,0.840388582769697,0.713615023474178,0.33738085911999,0.9661487236404
5,"DEGRE-BON",20,0.831222416629671,0.680337756332931,0.294555424990208,0.965397923875433
6,"DEGRE-BON",20,0.828323714517014,0.666666666666667,0.283326805065935,0.964581837174381
7,"DEGRE-BON",20,0.821325046353119,0.620608207853558,0.274448361404883,0.958053143565972
8,"DEGRE-BON",20,0.815083696759199,0.577646426652337,0.280715498106802,0.948684468237906
9,"DEGRE-BON",20,0.813151228684094,0.565693430656934,0.283326805065935,0.945615982241953
10,"DEGRE-BON",20,0.810827044107278,0.551991981959409,0.287635461548505,0.941633479140824
15,"DEGRE-BON",20,0.805421356383673,0.524656235182551,0.288941115028072,0.9345498465757
2,"DEGRE-BH",20,0.844096832319223,0.632553759221472,0.526178352265309,0.923581641313573
3,"DEGRE-BH",20,0.859190974851801,0.679152837047574,0.561039300169735,0.933733759874649
4,"DEGRE-BH",20,0.839840179667302,0.638525780682643,0.459198328763546,0.935006855128289
5,"DEGRE-BH",20,0.82161230512104,0.578054298642534,0.400313356835096,0.926943918521904
6,"DEGRE-BH",20,0.814639751390594,0.552459322984851,0.385690037863951,0.921884180975387
7,"DEGRE-BH",20,0.804611808946805,0.515716568993074,0.379161770466118,0.910981262649344
8,"DEGRE-BH",20,0.794662209803358,0.482954545454545,0.377333855594725,0.899001109877913
9,"DEGRE-BH",20,0.79236413965999,0.47653487624558,0.387126256691474,0.89368022458706
10,"DEGRE-BH",20,0.790405557151438,0.470465153709963,0.381642512077295,0.892602990141673
15,"DEGRE-BH",20,0.782675684851017,0.448484848484848,0.376811594202899,0.884148331918783
2,"DESeq2",10,0.599535163084637,0.176936026936027,0.274448361404883,0.680812169484886
3,"DESeq2",10,0.699736244222182,0.222815884476534,0.201462331897115,0.824312854997715
4,"DESeq2",10,0.720183845611469,0.248766853008879,0.197545371458415,0.850851994515897
5,"DESeq2",10,0.735591361345416,0.275573352748453,0.197675936806372,0.870078997192662
6,"DESeq2",10,0.78215339618207,0.435553878090206,0.301344823083953,0.902363387086244
7,"DESeq2",10,0.779489723970438,0.425873465533522,0.294424859642251,0.900763857152184
8,"DESeq2",10,0.778732405400465,0.428066454577589,0.316229272751012,0.894365737415943
9,"DESeq2",10,0.780482072441438,0.435144990449731,0.327196761979371,0.893810798459228
10,"DESeq2",10,0.780090355939728,0.439657903072537,0.362449405927667,0.884507410067246
15,"DESeq2",10,0.776094847622281,0.433628318584071,0.390259825042434,0.872559900763857
2,"edgeR",10,0.793826547933043,0.433106575963719,0.0997519258388824,0.967356531957955
3,"edgeR",10,0.784425351891991,0.291608391608392,0.054445750097924,0.966932166873409
4,"edgeR",10,0.791319562322095,0.409090909090909,0.0975323149236193,0.964777697982634
5,"edgeR",10,0.798971091322174,0.491298527443106,0.143752448100274,0.962786446432069
6,"edgeR",10,0.817198965868435,0.60878177616375,0.240762501632067,0.961317490370177
7,"edgeR",10,0.827305251612566,0.651594202898551,0.293510902206554,0.960762551413462
8,"edgeR",10,0.838847831196302,0.696409714889124,0.344431387909649,0.962460011751649
9,"edgeR",10,0.845507011725381,0.72192513368984,0.370152761457109,0.964353332898087
10,"edgeR",10,0.854150889196459,0.745385707524846,0.411280846063455,0.96487562838676
15,"edgeR",10,0.869088345128352,0.762708498808578,0.501501501501502,0.960991055689757
3,"DEGRE-BON",20,0.856553417073617,0.774177215189873,0.399268834051443,0.970882026506496
2,"DEGRE-BON",20,0.842268821977907,0.717082327701797,0.349131740436088,0.965561141215643
4,"DEGRE-BON",20,0.838403885827697,0.737334624072281,0.298341820080951,0.973428217013776
5,"DEGRE-BON",20,0.827905883581856,0.697159719660642,0.246768507638073,0.973199712737481
6,"DEGRE-BON",20,0.825242211370224,0.678084714548803,0.240370805588197,0.971469608931253
7,"DEGRE-BON",20,0.817564567936699,0.61591457113331,0.233450842146494,0.96360253313312
8,"DEGRE-BON",20,0.813673517353041,0.583174603174603,0.23984854419637,0.957139126460795
9,"DEGRE-BON",20,0.811140417308646,0.565190839694656,0.241676459067763,0.953515701508128
10,"DEGRE-BON",20,0.811349332776225,0.567233384853168,0.239587413500457,0.954299144741137
15,"DEGRE-BON",20,0.808659546131147,0.549939831528279,0.23867345606476,0.951165371809101
2,"DEGRE-BH",20,0.83876948789596,0.630240308717769,0.469121295208252,0.93118756936737
3,"DEGRE-BH",20,0.859164860418353,0.703338119167265,0.51168559864212,0.9460403473265
4,"DEGRE-BH",20,0.838116627059776,0.656921754084265,0.399007703355529,0.947901025004896
5,"DEGRE-BH",20,0.823361972162014,0.603420383637624,0.340906123514819,0.943983808839851
6,"DEGRE-BH",20,0.816023816363304,0.569019784172662,0.330460895678287,0.9374224717634
7,"DEGRE-BH",20,0.805264669782989,0.521353065539112,0.321974148061105,0.926095188352811
8,"DEGRE-BH",20,0.798788290288042,0.495476003147128,0.328894111502807,0.916269504472155
9,"DEGRE-BH",20,0.792755856161701,0.474087932647334,0.330852591722157,0.908239211333812
10,"DEGRE-BH",20,0.794322722168543,0.4792741165234,0.327588458023241,0.911013906117386
15,"DEGRE-BH",20,0.786880108636043,0.454113345521024,0.324324324324324,0.902526604426454
2,"DESeq2",20,0.561930378920429,0.134130679081715,0.218174696435566,0.647874910230463
3,"DESeq2",20,0.679941503669078,0.143145474305232,0.120381250816033,0.819840699875955
4,"DESeq2",20,0.698978925652208,0.142381656804734,0.100535317926622,0.848599595220996
5,"DESeq2",20,0.71462147128718,0.15480464625132,0.0957044000522261,0.869360840895737
6,"DESeq2",20,0.735304102577495,0.219859760235241,0.126909518213866,0.887412678722988
7,"DESeq2",20,0.764552268038545,0.35529963744935,0.217521869695783,0.901318796108899
8,"DESeq2",20,0.766066905178492,0.372672025093119,0.248204726465596,0.895540902265457
9,"DESeq2",20,0.768600005222887,0.386131110269041,0.266092179135657,0.894235163543775
10,"DESeq2",20,0.767555427884992,0.388027407140281,0.280976628802716,0.8892080694653
15,"DESeq2",20,0.764265009270624,0.383196721311475,0.292988640814728,0.882091793432134
2,"edgeR",20,0.784790953960254,0.294781382228491,0.0545763154458807,0.967356531957955
3,"edgeR",20,0.787663541639464,0.346952010376135,0.069852461156809,0.967128027681661
4,"edgeR",20,0.791084532421069,0.401842256764537,0.0911346128737433,0.966083436704316
5,"edgeR",20,0.792207453059306,0.419284940411701,0.101057579318449,0.965006202258928
6,"edgeR",20,0.799101663489411,0.492300724637681,0.141924533228881,0.963406672324868
7,"edgeR",20,0.811819392578278,0.58215451577802,0.209557383470427,0.962394724815564
8,"edgeR",20,0.821847335022067,0.638713954259198,0.251599425512469,0.964418619834171
9,"edgeR",20,0.830621784660382,0.67670985236517,0.293249771510641,0.964973558790886
10,"edgeR",20,0.840049095134881,0.709906951286262,0.338686512599556,0.965397923875433
15,"edgeR",20,0.859217089285248,0.753464461332141,0.440135787961875,0.963994254749625
3,"DEGRE-BON",20,0.84908468910767,0.780597014925373,0.341428384906646,0.976007050989097
2,"DEGRE-BON",20,0.838952288930092,0.719025249559601,0.319754537145842,0.968760201083763
4,"DEGRE-BON",20,0.834434491943697,0.748025573523881,0.259694477085781,0.97812887641183
5,"DEGRE-BON",20,0.82409317629854,0.70611880303707,0.206423815119467,0.978520598028335
6,"DEGRE-BON",20,0.821821220588619,0.674457429048414,0.21099360229795,0.974538094927205
7,"DEGRE-BON",20,0.815945473062962,0.621086008719778,0.204595900248074,0.968792844551805
8,"DEGRE-BON",20,0.81001749667041,0.570124178232286,0.203812508160334,0.961578638114513
9,"DEGRE-BON",20,0.81090538740762,0.576166180758018,0.206423815119467,0.962035646667102
10,"DEGRE-BON",20,0.812054422479304,0.585873605947955,0.205770988379684,0.963635176601162
15,"DEGRE-BON",20,0.81051367090591,0.571784823655148,0.209557383470427,0.960762551413462
2,"DEGRE-BH",20,0.838116627059776,0.641090065713181,0.433085259172216,0.939381079845923
3,"DEGRE-BH",20,0.852192306687906,0.710288239006943,0.440788614701658,0.955049944506104
4,"DEGRE-BH",20,0.835061238346434,0.666915237385036,0.350306828567698,0.95625775282366
5,"DEGRE-BH",20,0.821037787585198,0.613393359594823,0.284632458545502,0.95514787491023
6,"DEGRE-BH",20,0.81487478129162,0.575237592397043,0.284501893197545,0.94747665992035
7,"DEGRE-BH",20,0.8056563862847,0.526547589919256,0.280976628802716,0.936834889338643
8,"DEGRE-BH",20,0.798527145953569,0.493627674101047,0.283196239717979,0.92736828360645
9,"DEGRE-BH",20,0.796255190243648,0.483950617283951,0.281498890194542,0.924952666971339
10,"DEGRE-BH",20,0.796855822212937,0.486345015930815,0.279018148583366,0.926323692629105
15,"DEGRE-BH",20,0.790536129318674,0.462307371928363,0.289855072463768,0.91571456551544
2,"DESeq2",20,0.535685373305826,0.101190007092758,0.167645906776342,0.627701246980479
3,"DESeq2",20,0.667615491081921,0.0755317367275163,0.0588849719284502,0.819808056407913
4,"DESeq2",20,0.687096858433656,0.0452345886808332,0.0280715498106802,0.851863942025201
5,"DESeq2",20,0.70104196589455,0.0429433051869723,0.0232406319362841,0.870503362277208
6,"DESeq2",20,0.752461285352414,0.264979338842975,0.133960047003525,0.90709668995234
7,"DESeq2",20,0.754184837959941,0.288776493256262,0.156547852200026,0.903603838871842
8,"DESeq2",20,0.756326221502625,0.315696649029982,0.186969578273926,0.898674675197493
9,"DESeq2",20,0.756979082338809,0.323699421965318,0.197414806110458,0.896879284455181
10,"DESeq2",20,0.756874624605019,0.32740957558018,0.204465334900118,0.894985963308742
15,"DESeq2",20,0.759825555584572,0.361341507392715,0.261652957305131,0.884376836195077
2,"edgeR",20,0.779933669339044,0.188311688311688,0.0302911607259433,0.967356531957955
3,"edgeR",20,0.781187162144517,0.220062208398134,0.0369499934717326,0.967258601553829
4,"edgeR",20,0.78403363539028,0.282562277580071,0.051834443138791,0.967095384213619
5,"edgeR",20,0.78463426735957,0.30241935483871,0.0587544065804935,0.966116080172358
6,"edgeR",20,0.789021492178727,0.377764842840512,0.0847369108238673,0.965104132663054
7,"edgeR",20,0.796124618076411,0.463438735177866,0.12247029638334,0.964549193706339
8,"edgeR",20,0.802209281069647,0.518518518518518,0.155372764068416,0.963928967813541
9,"edgeR",20,0.809782466769383,0.574730968513352,0.188275231753493,0.965169419599138
10,"edgeR",20,0.821795106155172,0.644413697682463,0.243243243243243,0.966442514852778
15,"edgeR",20,0.843966260151986,0.723105458399576,0.356312834573704,0.965887575896063
3,"DEGRE-BON",20,0.828532629984593,0.808931599773884,0.186839012925969,0.988966507801789
2,"DEGRE-BON",20,0.833128770271329,0.774556469061012,0.233711972842408,0.982992753150095
4,"DEGRE-BON",20,0.818556916407699,0.779261586802828,0.129520825172999,0.990827185480185
5,"DEGRE-BON",20,0.812733397748936,0.728464419475655,0.101579840710275,0.990533394267807
6,"DEGRE-BON",20,0.808764003864936,0.62316715542522,0.110980545763154,0.983221257426389
7,"DEGRE-BON",20,0.804246206878542,0.548253404381291,0.12090351220786,0.97509303388392
8,"DEGRE-BON",20,0.799858982059384,0.498723838693211,0.127562344953649,0.967944114382712
9,"DEGRE-BON",20,0.809782466769383,0.638580931263858,0.112808460634548,0.98403734412744
10,"DEGRE-BON",20,0.809234063666989,0.635528330781011,0.108369238804021,0.984461709211987
15,"DEGRE-BON",20,0.80941686470112,0.632040965618142,0.112808460634548,0.983580335574851
2,"DEGRE-BH",20,0.830256182592119,0.665335235378031,0.304478391434913,0.961709211986681
3,"DEGRE-BH",20,0.830256182592119,0.726102223956301,0.24298211254733,0.977084285434485
4,"DEGRE-BH",20,0.819888752513514,0.695786228160329,0.176785481133307,0.980675066919109
5,"DEGRE-BH",20,0.814927010158515,0.675891758917589,0.143491317404361,0.982796892341842
6,"DEGRE-BH",20,0.809181834800094,0.589521871820956,0.15132523828176,0.97365672129007
7,"DEGRE-BH",20,0.803436659441673,0.527408637873754,0.165817991904948,0.962851733368153
8,"DEGRE-BH",20,0.798161543885305,0.4872634643377,0.174827000913957,0.954005353528759
9,"DEGRE-BH",20,0.8056563862847,0.554060787244644,0.145188666927797,0.97078409610237
10,"DEGRE-BH",20,0.805813072885384,0.55550024888004,0.145710928319624,0.970849383038454
15,"DEGRE-BH",20,0.799832867625937,0.498713550600343,0.151847499673587,0.96183978585885
2,"DESeq2",10,0.527851043271616,0.135705795986856,0.253427340383862,0.596461448064242
3,"DESeq2",10,0.675084219047868,0.132359723289777,0.112416764590678,0.815760266370699
4,"DESeq2",10,0.693756038962735,0.109296965040338,0.0742916829873352,0.848632238689038
5,"DESeq2",10,0.712636774345181,0.0986321094312455,0.0536623580101841,0.87739113403408
6,"DESeq2",10,0.728174862246364,0.108262108262108,0.0496148322235279,0.8978259450284
7,"DESeq2",10,0.736191993314705,0.11958891311118,0.0501370936153545,0.907716915845139
8,"DESeq2",10,0.759694983417335,0.285991678224688,0.134612873743309,0.915975713259777
9,"DESeq2",10,0.762410884495861,0.309302941956003,0.152369761065413,0.914931122282431
10,"DESeq2",10,0.764917870106808,0.329265191965421,0.169082125603865,0.913886531305086
15,"DESeq2",10,0.771550936202439,0.375257731958763,0.213866039952996,0.910981262649344
2,"edgeR",10,0.801713106834147,1,0.00861731296513905,1
3,"edgeR",10,0.801034131564516,1,0.00522261391826609,1
4,"edgeR",10,0.800407385161779,1,0.00208904556730644,1
5,"edgeR",10,0.8006946439297,1,0.00352526439482961,1
6,"edgeR",10,0.800276812994542,1,0.00143621882752318,1
8,"edgeR",10,0.803384430574779,0.927631578947368,0.018409714061888,0.999640921851538
9,"edgeR",10,0.805081868748857,0.922077922077922,0.0278104191147669,0.999412417575243
10,"edgeR",10,0.805760844018489,0.936758893280632,0.0309439874657266,0.999477704511327
15,"edgeR",10,0.818504687540804,0.9985935302391,0.0927013970492231,0.999967356531958
3,"DEGRE-BON",20,0.828532629984593,0.808931599773884,0.186839012925969,0.988966507801789
2,"DEGRE-BON",20,0.833128770271329,0.774556469061012,0.233711972842408,0.982992753150095
4,"DEGRE-BON",20,0.818556916407699,0.779261586802828,0.129520825172999,0.990827185480185
5,"DEGRE-BON",20,0.812733397748936,0.728464419475655,0.101579840710275,0.990533394267807
6,"DEGRE-BON",20,0.808764003864936,0.62316715542522,0.110980545763154,0.983221257426389
7,"DEGRE-BON",20,0.804246206878542,0.548253404381291,0.12090351220786,0.97509303388392
8,"DEGRE-BON",20,0.799858982059384,0.498723838693211,0.127562344953649,0.967944114382712
9,"DEGRE-BON",20,0.809782466769383,0.638580931263858,0.112808460634548,0.98403734412744
10,"DEGRE-BON",20,0.809234063666989,0.635528330781011,0.108369238804021,0.984461709211987
15,"DEGRE-BON",20,0.80941686470112,0.632040965618142,0.112808460634548,0.983580335574851
2,"DEGRE-BH",20,0.830256182592119,0.665335235378031,0.304478391434913,0.961709211986681
3,"DEGRE-BH",20,0.830256182592119,0.726102223956301,0.24298211254733,0.977084285434485
4,"DEGRE-BH",20,0.819888752513514,0.695786228160329,0.176785481133307,0.980675066919109
5,"DEGRE-BH",20,0.814927010158515,0.675891758917589,0.143491317404361,0.982796892341842
6,"DEGRE-BH",20,0.809181834800094,0.589521871820956,0.15132523828176,0.97365672129007
7,"DEGRE-BH",20,0.803436659441673,0.527408637873754,0.165817991904948,0.962851733368153
8,"DEGRE-BH",20,0.798161543885305,0.4872634643377,0.174827000913957,0.954005353528759
9,"DEGRE-BH",20,0.8056563862847,0.554060787244644,0.145188666927797,0.97078409610237
10,"DEGRE-BH",20,0.805813072885384,0.55550024888004,0.145710928319624,0.970849383038454
15,"DEGRE-BH",20,0.799832867625937,0.498713550600343,0.151847499673587,0.96183978585885
2,"DESeq2",10,0.593137126890032,0.190658439428259,0.318710014362188,0.661748384148332
3,"DESeq2",10,0.740370302666284,0.271928071928072,0.177699438569004,0.881047202454789
4,"DESeq2",10,0.759042122581151,0.288451160280626,0.139574356965661,0.913919174773128
5,"DESeq2",10,0.777922857963597,0.341582302212223,0.11894503198851,0.942678070118169
6,"DESeq2",10,0.793460945864779,0.437810945273632,0.114897506201854,0.963112881112489
7,"DESeq2",10,0.801478076933121,0.516656925774401,0.115419767593681,0.973003851929229
8,"DESeq2",10,0.824981067035751,0.727315914489311,0.199895547721635,0.981262649343866
9,"DESeq2",10,0.827696968114277,0.733391992960845,0.217652435043739,0.980218058366521
10,"DESeq2",10,0.830203953725224,0.73777229757501,0.234364799582191,0.979173467389175
15,"DESeq2",10,0.836837019820855,0.746247818499127,0.279148713931323,0.976268198733433
2,"edgeR",10,0.801713106834147,1,0.00861731296513905,1
3,"edgeR",10,0.801034131564516,1,0.00522261391826609,1
4,"edgeR",10,0.800407385161779,1,0.00208904556730644,1
5,"edgeR",10,0.8006946439297,1,0.00352526439482961,1
6,"edgeR",10,0.800276812994542,1,0.00143621882752318,1
8,"edgeR",10,0.803384430574779,0.927631578947368,0.018409714061888,0.999640921851538
9,"edgeR",10,0.805081868748857,0.922077922077922,0.0278104191147669,0.999412417575243
10,"edgeR",10,0.805760844018489,0.936758893280632,0.0309439874657266,0.999477704511327
15,"edgeR",10,0.818504687540804,0.9985935302391,0.0927013970492231,0.999967356531958
3,"DEGRE-BON",30,0.879769148408325,0.960406634563938,0.625,0.988957284088789
2,"DEGRE-BON",30,0.851408873684485,0.914142857142857,0.557016016713092,0.977578809923522
4,"DEGRE-BON",30,0.898023137388034,0.986401539448364,0.669307103064067,0.996045513896661
5,"DEGRE-BON",30,0.899015485859034,0.994548994159637,0.667043871866295,0.998433128147734
6,"DEGRE-BON",30,0.905491865353981,0.991382540277257,0.690981894150418,0.997425853385562
7,"DEGRE-BON",30,0.90619695505706,0.985012285012285,0.697945682451253,0.995448610333893
8,"DEGRE-BON",30,0.910401378842086,0.986592583645368,0.71100278551532,0.995858981533296
9,"DEGRE-BON",30,0.912464419084428,0.985325697924123,0.718924094707521,0.99541130386122
10,"DEGRE-BON",30,0.918575196511112,0.988787666433076,0.736942896935933,0.996418578623391
15,"DEGRE-BON",30,0.929229885357637,0.995260663507109,0.767757660167131,0.998433128147734
2,"DEGRE-BH",30,0.908808398401797,0.908459337964855,0.774025069637883,0.966573400484984
3,"DEGRE-BH",30,0.935288433917426,0.94140701548109,0.836350974930362,0.977690729341541
4,"DEGRE-BH",30,0.946909356801504,0.949766910855294,0.868993732590529,0.980302182428651
5,"DEGRE-BH",30,0.951427153787899,0.960229445506692,0.874303621169916,0.984480507368028
6,"DEGRE-BH",30,0.957537931214582,0.967039211971964,0.88875348189415,0.987017347509793
7,"DEGRE-BH",30,0.960358290026898,0.96957422758101,0.895978412256267,0.987950009326618
8,"DEGRE-BH",30,0.965006659180529,0.976163663663664,0.905466573816156,0.990524155941056
9,"DEGRE-BH",30,0.965528947849476,0.977102102102102,0.90633704735376,0.990897220667786
10,"DEGRE-BH",30,0.969132739665213,0.981768885564697,0.91408426183844,0.992725237828763
15,"DEGRE-BH",30,0.977776617136291,0.993779593352521,0.931754874651811,0.997500466330908
2,"DESeq2",30,0.620505053142872,0.29614251272435,0.192461699164345,0.803954486103339
3,"DESeq2",30,0.626694173869898,0.295199182839632,0.176096796657382,0.819809736989368
4,"DESeq2",30,0.627634293474003,0.302775800711744,0.185149721448468,0.817272896847603
5,"DESeq2",30,0.628234925443293,0.310430463576159,0.195856545961003,0.813542249580302
6,"DESeq2",30,0.626171885200951,0.300324904647549,0.185062674094708,0.815221040850588
7,"DESeq2",30,0.632361005927976,0.312264424470861,0.1875,0.823018093639246
8,"DESeq2",30,0.623847700624135,0.291714285714286,0.17775069637883,0.815034508487223
9,"DESeq2",30,0.629175045047398,0.305340223944875,0.185149721448468,0.819473978735311
10,"DESeq2",30,0.624996735695819,0.300222593210907,0.187848189415042,0.812348442454766
15,"DESeq2",30,0.61358472827932,0.297118332311465,0.21091573816156,0.786159298638314
2,"edgeR",30,0.660904081685948,0.299383543285982,0.0972318941504178,0.902480880432755
3,"edgeR",30,0.648473611365001,0.289793309183891,0.118384401114206,0.875657526580862
4,"edgeR",30,0.648943671167054,0.306320586487022,0.134575208913649,0.869390039171796
5,"edgeR",30,0.648839213433265,0.309101539660885,0.138057103064067,0.867748554374184
6,"edgeR",30,0.643067923641397,0.302893309222423,0.145804317548747,0.856183547845551
7,"edgeR",30,0.644164729846186,0.311928219563688,0.15433495821727,0.854094385375863
8,"edgeR",30,0.635651424542345,0.291398577717575,0.149808495821727,0.843872411863458
9,"edgeR",30,0.639411902958765,0.30365605958023,0.15616295264624,0.846521171423242
10,"edgeR",30,0.633901757501371,0.293926070672529,0.157120473537604,0.838239134489834
15,"edgeR",30,0.627582064607108,0.295832719776174,0.174878133704735,0.821600447677672
3,"DEGRE-BON",30,0.851147729350012,0.957477078722732,0.52724582172702,0.989964558850961
2,"DEGRE-BON",30,0.819105319510093,0.881673640167364,0.458565459610028,0.973624323820183
4,"DEGRE-BON",30,0.857049591309117,0.985156502097451,0.531511142061281,0.996567804514083
5,"DEGRE-BON",30,0.850677669547959,0.990479428765726,0.507137883008356,0.997910837530312
6,"DEGRE-BON",30,0.847700624134959,0.978025693035835,0.503655988857939,0.995150158552509
7,"DEGRE-BON",30,0.839135089964223,0.944741235392321,0.492600974930362,0.987651557545234
8,"DEGRE-BON",30,0.833154884704776,0.904233391469795,0.496431058495822,0.977466890505503
9,"DEGRE-BON",30,0.829498864022145,0.884239888423989,0.496692200557103,0.972132064913262
10,"DEGRE-BON",30,0.826495704175698,0.859881129271917,0.503743036211699,0.964819996269353
15,"DEGRE-BON",30,0.810722586373489,0.796337713167459,0.495908774373259,0.945644469315426
2,"DEGRE-BH",30,0.863839344005432,0.862658959537572,0.649547353760446,0.955679910464466
3,"DEGRE-BH",30,0.899407202360745,0.926782919740666,0.721709610027855,0.975564260399179
4,"DEGRE-BH",30,0.887629592875983,0.905886340526494,0.697945682451253,0.968923708263384
5,"DEGRE-BH",30,0.867730394589089,0.868333524486753,0.659035515320334,0.957172169371386
6,"DEGRE-BH",30,0.853785287128196,0.836860771078824,0.63675139275766,0.94680096996829
7,"DEGRE-BH",30,0.843548429216828,0.812720446012061,0.621779247910863,0.938593545980228
8,"DEGRE-BH",30,0.835635755882276,0.790427197494968,0.61525069637883,0.930087670210782
9,"DEGRE-BH",30,0.829211605254224,0.774097052958121,0.608199860724234,0.923932102219735
10,"DEGRE-BH",30,0.824067061865093,0.757954175263329,0.607590529247911,0.916843872411863
15,"DEGRE-BH",30,0.80803279972841,0.724763664022601,0.580605849582173,0.905502704719269
2,"DESeq2",30,0.594625649596532,0.304751766186006,0.274112116991643,0.731990300317105
3,"DESeq2",30,0.618729271668451,0.296972860125261,0.198119777158774,0.798992725237829
4,"DESeq2",30,0.630271851252187,0.308739255014327,0.18758704735376,0.819996269352733
5,"DESeq2",30,0.632439349228318,0.303747534516765,0.174268802228412,0.828800596903563
6,"DESeq2",30,0.632596035829003,0.29654737505912,0.163736072423398,0.833538518933035
7,"DESeq2",30,0.636225942078187,0.311341161928307,0.175400417827298,0.8337250512964
8,"DESeq2",30,0.627503721306766,0.292712066905615,0.170612813370474,0.82331654542063
9,"DESeq2",30,0.633692842033792,0.306861402708048,0.175574512534819,0.830031710501772
10,"DESeq2",30,0.627634293474003,0.298237949614096,0.178272980501393,0.820220108188771
15,"DESeq2",30,0.621366829446635,0.296691424713032,0.191243036211699,0.80570789031897
2,"edgeR",30,0.684459300655472,0.29775662814412,0.0381267409470752,0.961462413728782
3,"edgeR",30,0.672577233436921,0.292817679558011,0.0645891364902507,0.933146800969968
4,"edgeR",30,0.66771994881571,0.30723643169058,0.085741643454039,0.917142324193247
5,"edgeR",30,0.663149922962421,0.30896290278906,0.0993210306406685,0.904793881738482
6,"edgeR",30,0.655602851696132,0.297811607992388,0.108983286908078,0.889871292669278
7,"edgeR",30,0.65750920533779,0.316738004054967,0.122388579387187,0.886849468382764
8,"edgeR",30,0.650745567074922,0.295622019939315,0.118732590529248,0.878753963812722
9,"edgeR",30,0.651189512443528,0.304129113393419,0.126305710306407,0.876142510725611
10,"edgeR",30,0.645888282453712,0.29403578528827,0.128743036211699,0.867524715538146
15,"edgeR",30,0.638889614289818,0.295526039846208,0.147197075208914,0.849617608655102
2,"DESeq2",30,0.574857023476876,0.298316498316498,0.30849582172702,0.689013243797799
3,"DESeq2",30,0.62638080066853,0.296462093862816,0.178708217270195,0.818242865137101
4,"DESeq2",30,0.638315096753976,0.305820453798093,0.161908077994429,0.842492072374557
5,"DESeq2",30,0.644478103047554,0.306516199490353,0.146587743732591,0.857862339115837
6,"DESeq2",30,0.644190844279633,0.298358180788828,0.137621866295265,0.861294534601753
7,"DESeq2",30,0.647167889692633,0.308970727101039,0.142409470752089,0.863495616489461
8,"DESeq2",30,0.639255216358081,0.294450335807706,0.145020891364903,0.851072561089349
9,"DESeq2",30,0.641736087535581,0.306303177635006,0.153551532033426,0.85096064167133
10,"DESeq2",30,0.633405583265871,0.298067785872664,0.163823119777159,0.834657713113225
15,"DESeq2",30,0.626798631603687,0.296677789061367,0.178011838440111,0.819138220481254
2,"edgeR",30,0.691640769853498,0.290575916230366,0.0193245125348189,0.979779891811229
3,"edgeR",30,0.687149087300551,0.261165048543689,0.0234157381615599,0.97160977429584
4,"edgeR",30,0.686522340897814,0.319074333800841,0.0396065459610028,0.963775415034508
5,"edgeR",30,0.681795628443841,0.310700706137969,0.0497910863509749,0.952658086177952
6,"edgeR",30,0.673125636539315,0.304298212248003,0.0696378830083565,0.931766461481067
7,"edgeR",30,0.67069699422871,0.316065573770492,0.0839136490250696,0.922178698004104
8,"edgeR",30,0.663593868331027,0.294273907910272,0.0867862116991643,0.910800223838836
9,"edgeR",30,0.663672211631369,0.302806918060675,0.092966573816156,0.908263383697071
10,"edgeR",30,0.658423210508448,0.291949817041296,0.0972318941504178,0.898936765528819
15,"edgeR",30,0.649335387668765,0.29076790336497,0.117339832869081,0.877336317851147
2,"DEGRE-BON",30,0.756456793669861,0.819067296340024,0.241556406685237,0.977131132251446
3,"DEGRE-BON",30,0.773953464079597,0.929611650485437,0.266713091922006,0.991344898339862
4,"DEGRE-BON",30,0.784373123025096,0.973060029282577,0.289258356545961,0.996567804514083
5,"DEGRE-BON",30,0.792050766458622,0.991906223834775,0.309366295264624,0.998918112292483
6,"DEGRE-BON",30,0.794166035567858,0.984677419354839,0.318854456824513,0.997873531057639
7,"DEGRE-BON",30,0.79098007468728,0.928641732283465,0.328516713091922,0.989181122924827
8,"DEGRE-BON",30,0.787167367403964,0.886342592592593,0.333304317548747,0.981682521917553
9,"DEGRE-BON",30,0.785313242629201,0.85564990202482,0.342096100278552,0.975265808617795
10,"DEGRE-BON",30,0.783615804455122,0.839482612383376,0.344620473537604,0.971759000186532
15,"DEGRE-BON",30,0.779541952837333,0.795384018619085,0.356981197771588,0.960641671329976
2,"DEGRE-BH",30,0.796646906745358,0.818009967348342,0.414345403899721,0.960492445439284
3,"DEGRE-BH",30,0.817486224636357,0.902199177543358,0.439240947075209,0.979593359447864
